,Segment,Cluster,Total_Flights,Redemption_Rate
15236,Frequent_Non_Redeemers,1,171.3,0.0
15237,Frequent_Non_Redeemers,1,155.3,0.11846342610082156
15238,Engaged_Redeemers,0,219.70000000000002,0.38336561493361154
15240,Engaged_Redeemers,0,125.9,0.6846725807995799
15241,Frequent_Non_Redeemers,1,219.9,0.07625276011342723
15242,Frequent_Non_Redeemers,1,105.9,0.0
15243,Engaged_Redeemers,0,145.1,0.3578354418690553
15244,Frequent_Non_Redeemers,1,170.7,0.08476882584357723
15245,Engaged_Redeemers,0,196.6,0.5275348715186273
15246,Frequent_Non_Redeemers,1,257.9,0.228876891285024
15247,Frequent_Non_Redeemers,1,179.8,0.16075543634548395
15248,Engaged_Redeemers,0,28.0,1.0
15249,Engaged_Redeemers,0,136.8,0.4602563615136884
15250,Frequent_Non_Redeemers,1,203.3,0.20377949006586543
15251,Engaged_Redeemers,0,217.8,0.36479924765852906
15253,Frequent_Non_Redeemers,1,149.1,0.18904416107544345
15254,Occasional_Flyers,2,4.0,0.0
15255,Frequent_Non_Redeemers,1,177.3,0.0
15256,Frequent_Non_Redeemers,1,135.5,0.31023142701003675
15257,Engaged_Redeemers,0,249.6,0.44265142367836957
15258,Frequent_Non_Redeemers,1,271.5,0.3215539232418827
15259,Frequent_Non_Redeemers,1,219.8,0.2633460359890776
15260,Frequent_Non_Redeemers,1,183.6,0.10276520420853234
15261,Frequent_Non_Redeemers,1,189.9,0.1248124326501045
15262,Frequent_Non_Redeemers,1,179.9,0.15410252405560118
15263,Frequent_Non_Redeemers,1,135.1,0.17467792558974082
15265,Occasional_Flyers,2,54.0,0.0
15266,Frequent_Non_Redeemers,1,141.5,0.17675118134534218
15267,Frequent_Non_Redeemers,1,155.7,0.1754016096918497
15268,Occasional_Flyers,2,5.0,0.0
15269,Occasional_Flyers,2,58.0,0.276781872938477
15271,Engaged_Redeemers,0,214.9,0.47107470988618033
15272,Frequent_Non_Redeemers,1,104.7,0.2217252903690941
15273,Occasional_Flyers,2,14.0,0.0
15274,Frequent_Non_Redeemers,1,210.6,0.3252441540440752
15275,Occasional_Flyers,2,2.0,0.0
15276,Frequent_Non_Redeemers,1,165.5,0.1079648662454403
15278,Engaged_Redeemers,0,184.4,0.39270203128126974
15279,Occasional_Flyers,2,11.0,0.0
15280,Frequent_Non_Redeemers,1,134.7,0.1987198970196485
15281,Frequent_Non_Redeemers,1,196.0,0.16009093197988494
15282,Occasional_Flyers,2,15.0,0.0
15283,Frequent_Non_Redeemers,1,192.6,0.14083710485899834
15284,Engaged_Redeemers,0,145.9,1.0
15285,Engaged_Redeemers,0,171.8,0.5792126382951905
15286,Engaged_Redeemers,0,170.8,0.7110111704739048
15287,Engaged_Redeemers,0,149.8,0.34677438787330817
15288,Frequent_Non_Redeemers,1,197.0,0.20685902115141688
15289,Frequent_Non_Redeemers,1,125.1,0.06740263102119487
15290,Frequent_Non_Redeemers,1,167.1,0.18849043213349143
15291,Engaged_Redeemers,0,208.1,0.6586148242339828
15292,Frequent_Non_Redeemers,1,238.2,0.11833254551719809
15293,Frequent_Non_Redeemers,1,149.0,0.0
15294,Engaged_Redeemers,0,35.0,0.6693357597816196
15295,Frequent_Non_Redeemers,1,162.1,0.12294076651996758
15296,Frequent_Non_Redeemers,1,197.2,0.1890764492612374
15297,Frequent_Non_Redeemers,1,215.1,0.2816079107164087
15298,Engaged_Redeemers,0,177.2,0.597968079287999
15299,Engaged_Redeemers,0,221.5,0.4074989041651833
15300,Frequent_Non_Redeemers,1,236.7,0.3070660314274612
15301,Engaged_Redeemers,0,215.3,0.34590792082720667
15303,Frequent_Non_Redeemers,1,212.0,0.30893689260092
15304,Occasional_Flyers,2,20.0,0.0
15306,Frequent_Non_Redeemers,1,198.0,0.1323721578743132
15307,Engaged_Redeemers,0,239.8,0.41220654041672
15308,Frequent_Non_Redeemers,1,236.1,0.0
15310,Engaged_Redeemers,0,132.7,0.5010347963332671
15311,Engaged_Redeemers,0,238.7,0.63656936267257
15312,Frequent_Non_Redeemers,1,219.9,0.0
15313,Occasional_Flyers,2,42.0,0.0
15314,Engaged_Redeemers,0,48.0,1.0
15315,Frequent_Non_Redeemers,1,119.1,0.15160858917282757
15316,Frequent_Non_Redeemers,1,223.4,0.19325858251037295
15317,Frequent_Non_Redeemers,1,152.1,0.2963702014443178
15318,Frequent_Non_Redeemers,1,194.0,0.22672691285507815
15319,Engaged_Redeemers,0,26.0,1.0
15320,Engaged_Redeemers,0,165.2,0.3628875211113532
15321,Frequent_Non_Redeemers,1,194.1,0.33731711415215976
15322,Frequent_Non_Redeemers,1,227.0,0.29491043822112595
15323,Frequent_Non_Redeemers,1,173.4,0.2748694675892602
15324,Engaged_Redeemers,0,245.7,0.39614993976614665
15325,Engaged_Redeemers,0,185.3,0.3888996798443715
15326,Engaged_Redeemers,0,146.7,0.5439852166878131
15327,Frequent_Non_Redeemers,1,229.3,0.0
15328,Engaged_Redeemers,0,38.0,0.9684196440519203
15331,Engaged_Redeemers,0,156.4,0.42414205073421113
15332,Engaged_Redeemers,0,18.0,1.0
15333,Frequent_Non_Redeemers,1,177.5,0.18159848607348844
15334,Frequent_Non_Redeemers,1,162.8,0.15460606812537658
15335,Occasional_Flyers,2,2.0,0.0
15336,Frequent_Non_Redeemers,1,194.1,0.0
15338,Frequent_Non_Redeemers,1,125.8,0.0
15339,Frequent_Non_Redeemers,1,188.0,0.11990834012827319
15340,Frequent_Non_Redeemers,1,136.5,0.13037585144040717
15341,Frequent_Non_Redeemers,1,245.4,0.33182530736659716
15342,Frequent_Non_Redeemers,1,197.3,0.2415169120846969
15343,Frequent_Non_Redeemers,1,205.8,0.0
15344,Occasional_Flyers,2,16.0,0.0
15345,Frequent_Non_Redeemers,1,272.9,0.18416489376254766
15346,Frequent_Non_Redeemers,1,222.0,0.33681610881634155
15349,Engaged_Redeemers,0,175.9,0.42370541982380105
15350,Frequent_Non_Redeemers,1,256.5,0.3283034930568735
15351,Engaged_Redeemers,0,115.1,0.5025660614678292
15352,Engaged_Redeemers,0,59.0,0.7897099447513812
15353,Frequent_Non_Redeemers,1,135.4,0.0
15354,Frequent_Non_Redeemers,1,220.7,0.0
15355,Frequent_Non_Redeemers,1,126.5,0.0
15356,Frequent_Non_Redeemers,1,209.9,0.19544990892106218
15357,Frequent_Non_Redeemers,1,178.1,0.0
15358,Frequent_Non_Redeemers,1,305.4,0.0
15359,Engaged_Redeemers,0,245.1,0.36823172992757813
15360,Engaged_Redeemers,0,101.0,0.41995172968624295
15361,Frequent_Non_Redeemers,1,188.2,0.20879500316057495
15362,Frequent_Non_Redeemers,1,135.7,0.0
15365,Engaged_Redeemers,0,166.0,0.6040974529346623
15366,Frequent_Non_Redeemers,1,141.8,0.26317171133804107
15367,Occasional_Flyers,2,14.0,0.0
15368,Engaged_Redeemers,0,81.0,0.3547087782111118
15369,Occasional_Flyers,2,8.0,0.0
15370,Frequent_Non_Redeemers,1,119.2,0.23855094654788417
15371,Engaged_Redeemers,0,124.2,0.4826365692720603
15372,Frequent_Non_Redeemers,1,217.5,0.22026335480788042
15373,Occasional_Flyers,2,62.0,0.0
15374,Engaged_Redeemers,0,211.6,0.6761961072396084
15375,Frequent_Non_Redeemers,1,201.2,0.13581534466476583
15378,Engaged_Redeemers,0,138.5,0.8955460141854191
15379,Frequent_Non_Redeemers,1,242.8,0.0
15380,Engaged_Redeemers,0,173.6,0.6061417032655928
15382,Frequent_Non_Redeemers,1,73.0,0.13934045517882024
15383,Frequent_Non_Redeemers,1,180.5,0.22433434505021285
15384,Frequent_Non_Redeemers,1,226.3,0.2999906216200796
15385,Engaged_Redeemers,0,43.0,0.7158331104573415
15387,Frequent_Non_Redeemers,1,156.8,0.11856166914953419
15388,Frequent_Non_Redeemers,1,110.0,0.28550113809926825
15389,Frequent_Non_Redeemers,1,126.0,0.15015721505861723
15390,Frequent_Non_Redeemers,1,169.6,0.21216516203526306
15392,Frequent_Non_Redeemers,1,236.2,0.3153409489986271
15393,Frequent_Non_Redeemers,1,167.2,0.17226328347785602
15394,Frequent_Non_Redeemers,1,211.3,0.22732516080112555
15395,Frequent_Non_Redeemers,1,221.0,0.0
15396,Frequent_Non_Redeemers,1,241.2,0.0
15397,Engaged_Redeemers,0,196.0,1.0
15398,Frequent_Non_Redeemers,1,161.0,0.2534609574708668
15399,Frequent_Non_Redeemers,1,179.6,0.14310233084939683
15400,Frequent_Non_Redeemers,1,221.7,0.2452254329342486
15401,Frequent_Non_Redeemers,1,245.9,0.29505706856708636
15402,Occasional_Flyers,2,44.0,0.0
15403,Engaged_Redeemers,0,108.3,0.7959034381858082
15404,Engaged_Redeemers,0,83.6,0.493403713799491
15405,Occasional_Flyers,2,57.0,0.0
15406,Engaged_Redeemers,0,223.3,0.8226638304108959
15407,Frequent_Non_Redeemers,1,242.2,0.23671763912807342
15409,Frequent_Non_Redeemers,1,193.1,0.22558351952939734
15410,Frequent_Non_Redeemers,1,220.5,0.19267364976594165
15411,Engaged_Redeemers,0,186.1,0.36767248589424384
15412,Frequent_Non_Redeemers,1,75.2,0.0
15413,Occasional_Flyers,2,53.0,0.0
15414,Engaged_Redeemers,0,62.0,0.34972721437740695
15416,Frequent_Non_Redeemers,1,166.9,0.1320134167938433
15417,Frequent_Non_Redeemers,1,146.8,0.0
15418,Frequent_Non_Redeemers,1,152.2,0.26989881568539176
15420,Engaged_Redeemers,0,125.7,0.5855689000616389
15421,Engaged_Redeemers,0,255.2,0.3530331297881126
15422,Engaged_Redeemers,0,77.5,0.40986028862430407
15423,Frequent_Non_Redeemers,1,220.7,0.3300231825888377
15424,Occasional_Flyers,2,11.0,1.0
15425,Frequent_Non_Redeemers,1,128.5,0.1482558797012221
15426,Frequent_Non_Redeemers,1,138.1,0.2503306203330442
15427,Occasional_Flyers,2,48.0,0.0
15428,Frequent_Non_Redeemers,1,236.8,0.33514654841391445
15429,Frequent_Non_Redeemers,1,245.9,0.0
15430,Frequent_Non_Redeemers,1,113.4,0.1471466405827501
15431,Engaged_Redeemers,0,182.9,0.4996659762630261
15432,Frequent_Non_Redeemers,1,200.1,0.29842315103076905
15433,Engaged_Redeemers,0,245.2,0.37644407317754813
15434,Frequent_Non_Redeemers,1,143.7,0.14755351180061238
15435,Engaged_Redeemers,0,119.2,0.6503652108895814
15436,Engaged_Redeemers,0,105.9,0.4796114017006795
15437,Frequent_Non_Redeemers,1,216.1,0.10790497960651768
15438,Frequent_Non_Redeemers,1,177.6,0.0
15439,Occasional_Flyers,2,64.0,0.0
15440,Frequent_Non_Redeemers,1,170.6,0.27520820609066016
15441,Frequent_Non_Redeemers,1,222.8,0.2004299772351695
15442,Engaged_Redeemers,0,104.0,0.39528187636268225
15443,Engaged_Redeemers,0,306.6,0.46126220175213545
15444,Frequent_Non_Redeemers,1,239.4,0.0
15445,Engaged_Redeemers,0,228.8,0.4390394072566379
15446,Frequent_Non_Redeemers,1,172.9,0.0
15447,Frequent_Non_Redeemers,1,185.0,0.2537778683468218
15448,Frequent_Non_Redeemers,1,197.2,0.2842496469889521
15449,Frequent_Non_Redeemers,1,179.3,0.24629469115898978
15451,Frequent_Non_Redeemers,1,185.2,0.30789801862965344
15452,Frequent_Non_Redeemers,1,153.2,0.14657193918210973
15453,Frequent_Non_Redeemers,1,113.7,0.2385850288434186
15454,Frequent_Non_Redeemers,1,91.0,0.2989549426075039
15455,Engaged_Redeemers,0,217.9,0.4935664860599179
15456,Engaged_Redeemers,0,168.6,0.5240142907320156
15457,Frequent_Non_Redeemers,1,160.0,0.16073322781316957
15458,Frequent_Non_Redeemers,1,163.2,0.17685562042225345
15460,Frequent_Non_Redeemers,1,201.3,0.05564077081897695
15461,Frequent_Non_Redeemers,1,179.4,0.27470600277209495
15462,Occasional_Flyers,2,32.0,0.0
15463,Frequent_Non_Redeemers,1,229.2,0.12224430680031922
15464,Frequent_Non_Redeemers,1,217.4,0.12221255505489409
15465,Frequent_Non_Redeemers,1,95.7,0.12319962099811299
15466,Frequent_Non_Redeemers,1,255.4,0.2690820536343782
15467,Frequent_Non_Redeemers,1,174.3,0.2776550344949161
15469,Engaged_Redeemers,0,133.0,0.835960121084496
15470,Frequent_Non_Redeemers,1,95.4,0.16512021860596307
15471,Frequent_Non_Redeemers,1,200.0,0.0
15472,Engaged_Redeemers,0,61.0,0.3174234891172246
15473,Frequent_Non_Redeemers,1,259.7,0.30752385963349715
15474,Frequent_Non_Redeemers,1,92.1,0.0
15475,Occasional_Flyers,2,26.0,0.0
15476,Engaged_Redeemers,0,198.1,0.7789589840093795
15477,Frequent_Non_Redeemers,1,201.8,0.1766523769797644
15478,Frequent_Non_Redeemers,1,138.5,0.10270819422698467
15479,Frequent_Non_Redeemers,1,156.8,0.07788536400048778
15480,Frequent_Non_Redeemers,1,208.6,0.20013692723079657
15481,Frequent_Non_Redeemers,1,82.4,0.2407493227847752
15482,Occasional_Flyers,2,13.3,0.0
15484,Frequent_Non_Redeemers,1,224.5,0.30644111368079374
15485,Frequent_Non_Redeemers,1,226.7,0.0
15486,Frequent_Non_Redeemers,1,89.0,0.0
15487,Engaged_Redeemers,0,209.7,0.5004362441661862
15488,Frequent_Non_Redeemers,1,162.3,0.19439769761348413
15489,Frequent_Non_Redeemers,1,189.9,0.0
15490,Frequent_Non_Redeemers,1,167.9,0.26669687339373627
15491,Frequent_Non_Redeemers,1,167.3,0.1854762310939468
15492,Frequent_Non_Redeemers,1,153.1,0.0
15493,Frequent_Non_Redeemers,1,229.7,0.08783266492638496
15494,Frequent_Non_Redeemers,1,245.1,0.12315050508498658
15495,Occasional_Flyers,2,47.0,0.0
15496,Engaged_Redeemers,0,209.6,0.46136401342809225
15498,Occasional_Flyers,2,48.0,0.0
15499,Frequent_Non_Redeemers,1,189.2,0.22560995232127706
15500,Frequent_Non_Redeemers,1,207.1,0.09560335242032372
15501,Frequent_Non_Redeemers,1,179.0,0.12917517950784405
15502,Frequent_Non_Redeemers,1,147.4,0.0
15503,Frequent_Non_Redeemers,1,217.5,0.15495645082084633
15504,Frequent_Non_Redeemers,1,266.9,0.25855901689514654
15505,Frequent_Non_Redeemers,1,299.1,0.19413622248563797
15507,Engaged_Redeemers,0,195.0,0.4415798109953373
15508,Engaged_Redeemers,0,232.6,0.37478217145358206
15509,Frequent_Non_Redeemers,1,230.7,0.17672211429950696
15510,Engaged_Redeemers,0,166.7,0.7270747389985487
15511,Engaged_Redeemers,0,134.6,0.42305060521290183
15512,Frequent_Non_Redeemers,1,235.2,0.0
15513,Frequent_Non_Redeemers,1,178.3,0.12925957328714657
15514,Occasional_Flyers,2,61.0,0.0
15515,Occasional_Flyers,2,18.0,0.0
15516,Frequent_Non_Redeemers,1,243.4,0.20652455025308863
15517,Engaged_Redeemers,0,94.3,0.31716501860967145
15518,Engaged_Redeemers,0,62.0,1.0
15519,Occasional_Flyers,2,62.2,0.1602584570955709
15520,Engaged_Redeemers,0,215.9,0.4119872711777303
15521,Frequent_Non_Redeemers,1,225.4,0.2820055820833102
15522,Frequent_Non_Redeemers,1,246.7,0.2676814657645488
15523,Engaged_Redeemers,0,166.6,0.5894053375838709
15524,Frequent_Non_Redeemers,1,163.7,0.13498868117769527
15525,Engaged_Redeemers,0,84.0,0.8879331331656253
15526,Frequent_Non_Redeemers,1,255.6,0.0
15527,Engaged_Redeemers,0,154.6,0.363385620793961
15528,Frequent_Non_Redeemers,1,227.3,0.22267346797310467
15529,Frequent_Non_Redeemers,1,234.1,0.1407961817984597
15531,Engaged_Redeemers,0,183.9,0.43150161460233966
15533,Frequent_Non_Redeemers,1,165.6,0.0
15534,Occasional_Flyers,2,54.0,0.2359652806943861
15535,Engaged_Redeemers,0,246.6,0.7396215175177615
15536,Frequent_Non_Redeemers,1,161.5,0.0
15538,Frequent_Non_Redeemers,1,175.7,0.16472074553029603
15539,Frequent_Non_Redeemers,1,195.6,0.0
15541,Occasional_Flyers,2,56.7,0.0
15542,Frequent_Non_Redeemers,1,217.3,0.13273895256327828
15544,Frequent_Non_Redeemers,1,170.4,0.0
15545,Frequent_Non_Redeemers,1,127.2,0.14616091911580614
15547,Engaged_Redeemers,0,248.6,0.5612452702620143
15548,Occasional_Flyers,2,3.0,0.0
15550,Frequent_Non_Redeemers,1,179.4,0.319873769629574
15552,Frequent_Non_Redeemers,1,209.2,0.07982666497322134
15553,Engaged_Redeemers,0,100.4,0.3559084355434418
15554,Frequent_Non_Redeemers,1,216.5,0.0
15555,Engaged_Redeemers,0,289.0,0.5181391380265131
15556,Engaged_Redeemers,0,66.0,0.6698221092757306
15557,Frequent_Non_Redeemers,1,307.3,0.29096721329150094
15558,Frequent_Non_Redeemers,1,234.5,0.23924512034282444
15559,Engaged_Redeemers,0,102.4,0.39676799144141794
15560,Engaged_Redeemers,0,233.1,0.35379189558108437
15561,Occasional_Flyers,2,4.0,0.0
15562,Occasional_Flyers,2,13.0,0.0
15563,Frequent_Non_Redeemers,1,215.3,0.15995585276859395
15564,Frequent_Non_Redeemers,1,256.3,0.06668848297336427
15565,Frequent_Non_Redeemers,1,227.2,0.2118258174876253
15566,Engaged_Redeemers,0,223.0,0.488255779116443
15568,Frequent_Non_Redeemers,1,190.3,0.20548873881991453
15570,Engaged_Redeemers,0,245.8,0.5057777820208111
15571,Engaged_Redeemers,0,71.0,0.3389583586257132
15572,Frequent_Non_Redeemers,1,265.2,0.0
15573,Engaged_Redeemers,0,284.7,0.5527589991337329
15574,Frequent_Non_Redeemers,1,183.7,0.1252186927547517
15575,Frequent_Non_Redeemers,1,147.9,0.12800326827265002
15576,Frequent_Non_Redeemers,1,161.0,0.21763597167867044
15577,Frequent_Non_Redeemers,1,187.5,0.3058479000096822
15578,Frequent_Non_Redeemers,1,177.1,0.23933035585951695
15580,Frequent_Non_Redeemers,1,215.9,0.3022947539774911
15582,Frequent_Non_Redeemers,1,194.8,0.0
15583,Frequent_Non_Redeemers,1,168.8,0.0
15585,Frequent_Non_Redeemers,1,161.8,0.0
15587,Frequent_Non_Redeemers,1,223.3,0.15391253812885233
15589,Frequent_Non_Redeemers,1,197.3,0.11649924410236383
15590,Engaged_Redeemers,0,69.0,0.566376217324449
15591,Frequent_Non_Redeemers,1,212.3,0.0
15592,Frequent_Non_Redeemers,1,185.4,0.11222457852255349
15593,Frequent_Non_Redeemers,1,253.8,0.14811936824308064
15594,Engaged_Redeemers,0,225.7,0.36403103814279014
15595,Occasional_Flyers,2,21.0,0.0
15597,Frequent_Non_Redeemers,1,133.1,0.1683888186448203
15598,Frequent_Non_Redeemers,1,141.9,0.0
15599,Frequent_Non_Redeemers,1,214.8,0.27205641272613074
15600,Engaged_Redeemers,0,48.0,1.0
15602,Frequent_Non_Redeemers,1,224.7,0.23014989068871894
15603,Frequent_Non_Redeemers,1,139.9,0.15431027535687245
15604,Frequent_Non_Redeemers,1,188.9,0.23624487803009994
15606,Frequent_Non_Redeemers,1,173.9,0.3165540503507452
15607,Engaged_Redeemers,0,177.9,0.33826120351541505
15608,Frequent_Non_Redeemers,1,165.5,0.3104518247579463
15609,Engaged_Redeemers,0,183.6,0.4236673976115814
15611,Occasional_Flyers,2,24.0,0.7070338420703384
15612,Frequent_Non_Redeemers,1,94.0,0.0
15613,Engaged_Redeemers,0,196.6,0.5359837126308752
15614,Occasional_Flyers,2,30.0,0.0
15615,Frequent_Non_Redeemers,1,226.5,0.1269111922904073
15617,Frequent_Non_Redeemers,1,173.4,0.13787366227634945
15618,Engaged_Redeemers,0,155.3,0.623511993871428
15619,Engaged_Redeemers,0,103.6,0.5108218169378553
15620,Frequent_Non_Redeemers,1,125.9,0.2595476658928248
15621,Occasional_Flyers,2,2.0,0.0
15623,Frequent_Non_Redeemers,1,127.4,0.0
15624,Frequent_Non_Redeemers,1,177.7,0.22117880003453008
15625,Frequent_Non_Redeemers,1,212.9,0.20205911516903155
15626,Engaged_Redeemers,0,281.1,0.5016611013939682
15627,Frequent_Non_Redeemers,1,79.0,0.0
15628,Frequent_Non_Redeemers,1,252.1,0.069757583780561
15629,Frequent_Non_Redeemers,1,226.3,0.3371502763292039
15630,Engaged_Redeemers,0,177.4,0.3603180032168106
15631,Frequent_Non_Redeemers,1,248.0,0.26214028518054605
15632,Engaged_Redeemers,0,273.3,0.4071634579185313
15633,Engaged_Redeemers,0,32.0,1.0
15634,Engaged_Redeemers,0,177.6,0.41102747564093334
15636,Frequent_Non_Redeemers,1,246.8,0.0
15637,Frequent_Non_Redeemers,1,231.9,0.0
15638,Frequent_Non_Redeemers,1,88.8,0.0
15639,Engaged_Redeemers,0,123.9,0.37816324363373416
15640,Frequent_Non_Redeemers,1,214.4,0.08125233959646799
15641,Engaged_Redeemers,0,207.2,0.7717861818929784
15642,Engaged_Redeemers,0,131.4,0.47982551450952154
15643,Frequent_Non_Redeemers,1,121.3,0.0
15644,Occasional_Flyers,2,55.5,0.0
15645,Engaged_Redeemers,0,275.3,0.5439513059412411
15646,Engaged_Redeemers,0,136.2,0.9224486596701605
15647,Occasional_Flyers,2,65.0,0.0
15649,Engaged_Redeemers,0,182.6,0.44117071199249325
15650,Frequent_Non_Redeemers,1,230.7,0.19361409689798612
15652,Engaged_Redeemers,0,128.6,0.5154788303106317
15653,Frequent_Non_Redeemers,1,208.6,0.22639481602591716
15655,Frequent_Non_Redeemers,1,196.7,0.0
15656,Engaged_Redeemers,0,188.2,0.6284263323262153
15657,Frequent_Non_Redeemers,1,158.7,0.20705571579251958
15661,Occasional_Flyers,2,46.0,0.0
15662,Frequent_Non_Redeemers,1,239.2,0.28332240451173324
15663,Frequent_Non_Redeemers,1,208.4,0.24402450517253116
15664,Frequent_Non_Redeemers,1,150.6,0.17862680474823672
15665,Frequent_Non_Redeemers,1,97.0,0.13209446339266137
15666,Frequent_Non_Redeemers,1,213.1,0.07150903053846466
15667,Occasional_Flyers,2,46.0,0.0
15669,Frequent_Non_Redeemers,1,186.1,0.12868220926312107
15671,Occasional_Flyers,2,68.0,0.0
15672,Frequent_Non_Redeemers,1,158.7,0.23330337181499214
15673,Engaged_Redeemers,0,154.5,0.7896456592772311
15674,Frequent_Non_Redeemers,1,165.8,0.289326075423156
15675,Engaged_Redeemers,0,219.1,0.5824586326128448
15676,Engaged_Redeemers,0,220.4,0.6648984146373603
15677,Frequent_Non_Redeemers,1,141.8,0.11707968014288034
15679,Engaged_Redeemers,0,162.5,0.3881612022229167
15681,Engaged_Redeemers,0,70.0,0.40602726022258345
15682,Occasional_Flyers,2,65.0,0.0
15684,Engaged_Redeemers,0,84.8,1.0
15685,Frequent_Non_Redeemers,1,172.6,0.0818774342785968
15687,Frequent_Non_Redeemers,1,239.4,0.19864942056739776
15688,Frequent_Non_Redeemers,1,154.0,0.0
15692,Engaged_Redeemers,0,164.2,0.44300058776707923
15693,Engaged_Redeemers,0,216.3,0.6048018756460243
15694,Frequent_Non_Redeemers,1,210.5,0.07239664939531247
15696,Engaged_Redeemers,0,193.8,0.4560565355845162
15697,Frequent_Non_Redeemers,1,164.2,0.259260115382309
15698,Engaged_Redeemers,0,238.3,0.4683227346121695
15699,Frequent_Non_Redeemers,1,212.7,0.0
15700,Engaged_Redeemers,0,19.0,1.0
15701,Engaged_Redeemers,0,167.4,0.38113222526553364
15702,Occasional_Flyers,2,2.0,0.0
15703,Occasional_Flyers,2,42.0,0.0
15704,Frequent_Non_Redeemers,1,219.9,0.2964659525714872
15705,Engaged_Redeemers,0,167.3,0.38196906046704204
